id,longitude,latitude,date,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,product
2018_01_19,-96.8900407569213,31.47921334375833,2018-01-19,1039.0,1789.0,551.0,MODIS/061/MCD43A4
2018_01_20,-96.8900407569213,31.47921334375833,2018-01-20,1040.0,1790.0,552.0,MODIS/061/MCD43A4
2018_01_21,-96.8900407569213,31.47921334375833,2018-01-21,1055.0,1828.0,557.0,MODIS/061/MCD43A4
2018_01_22,-96.8900407569213,31.47921334375833,2018-01-22,1064.0,1837.0,562.0,MODIS/061/MCD43A4
2018_01_23,-96.8900407569213,31.47921334375833,2018-01-23,1069.0,1847.0,561.0,MODIS/061/MCD43A4
2018_01_24,-96.8900407569213,31.47921334375833,2018-01-24,1072.0,1849.0,562.0,MODIS/061/MCD43A4
2018_01_25,-96.8900407569213,31.47921334375833,2018-01-25,1074.0,1850.0,563.0,MODIS/061/MCD43A4
2018_01_26,-96.8900407569213,31.47921334375833,2018-01-26,1105.0,1886.0,592.0,MODIS/061/MCD43A4
2018_01_27,-96.8900407569213,31.47921334375833,2018-01-27,1108.0,1890.0,595.0,MODIS/061/MCD43A4
2018_01_28,-96.8900407569213,31.47921334375833,2018-01-28,1112.0,1894.0,597.0,MODIS/061/MCD43A4
2018_01_29,-96.8900407569213,31.47921334375833,2018-01-29,1115.0,1896.0,600.0,MODIS/061/MCD43A4
2018_01_30,-96.8900407569213,31.47921334375833,2018-01-30,1119.0,1898.0,603.0,MODIS/061/MCD43A4
2018_01_31,-96.8900407569213,31.47921334375833,2018-01-31,1123.0,1901.0,607.0,MODIS/061/MCD43A4
2018_02_01,-96.8900407569213,31.47921334375833,2018-02-01,1113.0,1878.0,604.0,MODIS/061/MCD43A4
2018_02_02,-96.8900407569213,31.47921334375833,2018-02-02,1124.0,1880.0,612.0,MODIS/061/MCD43A4
2018_02_03,-96.8900407569213,31.47921334375833,2018-02-03,1138.0,1931.0,638.0,MODIS/061/MCD43A4
2018_02_04,-96.8900407569213,31.47921334375833,2018-02-04,1138.0,1929.0,638.0,MODIS/061/MCD43A4
2018_02_05,-96.8900407569213,31.47921334375833,2018-02-05,1139.0,1928.0,638.0,MODIS/061/MCD43A4
2018_02_06,-96.8900407569213,31.47921334375833,2018-02-06,1136.0,1909.0,641.0,MODIS/061/MCD43A4
2018_02_07,-96.8900407569213,31.47921334375833,2018-02-07,1144.0,1909.0,651.0,MODIS/061/MCD43A4
2018_02_08,-96.8900407569213,31.47921334375833,2018-02-08,1131.0,1889.0,661.0,MODIS/061/MCD43A4
2018_02_09,-96.8900407569213,31.47921334375833,2018-02-09,1135.0,1892.0,664.0,MODIS/061/MCD43A4
2018_02_10,-96.8900407569213,31.47921334375833,2018-02-10,1139.0,1895.0,667.0,MODIS/061/MCD43A4
2018_02_11,-96.8900407569213,31.47921334375833,2018-02-11,1079.0,1846.0,615.0,MODIS/061/MCD43A4
2018_02_12,-96.8900407569213,31.47921334375833,2018-02-12,1082.0,1848.0,618.0,MODIS/061/MCD43A4
2018_02_13,-96.8900407569213,31.47921334375833,2018-02-13,1085.0,1851.0,620.0,MODIS/061/MCD43A4
2018_02_14,-96.8900407569213,31.47921334375833,2018-02-14,1089.0,1854.0,623.0,MODIS/061/MCD43A4
2018_02_15,-96.8900407569213,31.47921334375833,2018-02-15,1092.0,1857.0,626.0,MODIS/061/MCD43A4
2018_02_16,-96.8900407569213,31.47921334375833,2018-02-16,1096.0,1860.0,628.0,MODIS/061/MCD43A4
2018_02_17,-96.8900407569213,31.47921334375833,2018-02-17,,,,MODIS/061/MCD43A4
2018_02_18,-96.8900407569213,31.47921334375833,2018-02-18,,,,MODIS/061/MCD43A4
2018_02_19,-96.8900407569213,31.47921334375833,2018-02-19,955.0,1958.0,510.0,MODIS/061/MCD43A4
2018_02_20,-96.8900407569213,31.47921334375833,2018-02-20,958.0,1962.0,512.0,MODIS/061/MCD43A4
2018_02_21,-96.8900407569213,31.47921334375833,2018-02-21,961.0,1965.0,514.0,MODIS/061/MCD43A4
2018_02_22,-96.8900407569213,31.47921334375833,2018-02-22,964.0,1969.0,516.0,MODIS/061/MCD43A4
