#
# 3-day NDVI summary timeseries for uiefmiscanthus2
#
# Site: uiefmiscanthus2
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 40.0628
# Lon: -88.1984
# Elev: 221
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2025-10-01
# Creation Time: 12:45:18
# Update Date: 2025-10-01
# Update Time: 12:45:21
#
date,year,doy,image_count,midday_rgb_filename,midday_ir_filename,midday_ndvi,gcc_90,ndvi_mean,ndvi_std,ndvi_50,ndvi_75,ndvi_90,max_solar_elev,snow_flag,outlierflag_ndvi_mean,outlierflag_ndvi_50,outlierflag_ndvi_75,outlierflag_ndvi_90
2019-05-02,2019,122,72,uiefmiscanthus2_2019_05_02_115805.jpg,uiefmiscanthus2_IR_2019_05_02_115805.jpg,-0.39210,0.32239,-0.36686,0.05107,-0.37610,-0.35745,-0.29848,65.61800,NA,NA,NA,NA,NA
2019-05-05,2019,125,180,uiefmiscanthus2_2019_05_05_115805.jpg,uiefmiscanthus2_IR_2019_05_05_115805.jpg,-0.28550,0.32561,-0.33108,0.08884,-0.33710,-0.24672,-0.21559,66.47090,NA,NA,NA,NA,NA
2019-05-08,2019,128,95,uiefmiscanthus2_2019_05_08_115805.jpg,uiefmiscanthus2_IR_2019_05_08_115805.jpg,-0.35010,0.32660,-0.36363,0.09186,-0.37520,-0.33530,-0.24106,67.28330,NA,NA,NA,NA,NA
2019-05-11,2019,131,73,uiefmiscanthus2_2019_05_11_115805.jpg,uiefmiscanthus2_IR_2019_05_11_115805.jpg,-0.36930,0.32240,-0.37881,0.03976,-0.38060,-0.36340,-0.33654,68.05300,NA,NA,NA,NA,NA
2019-05-14,2019,134,202,uiefmiscanthus2_2019_05_14_115805.jpg,uiefmiscanthus2_IR_2019_05_14_115805.jpg,-0.37300,0.32688,-0.34205,0.13274,-0.35240,-0.26167,-0.21871,68.86330,NA,NA,NA,NA,NA
2019-05-17,2019,137,388,uiefmiscanthus2_2019_05_17_120027.jpg,uiefmiscanthus2_IR_2019_05_17_120027.jpg,-0.30640,0.32500,-0.34565,0.10113,-0.35265,-0.31407,-0.24968,69.54300,NA,NA,NA,NA,NA
2019-05-20,2019,140,74,uiefmiscanthus2_2019_05_20_115805.jpg,uiefmiscanthus2_IR_2019_05_20_115805.jpg,-0.26190,0.32460,-0.35825,0.08130,-0.36205,-0.33448,-0.28572,70.08690,NA,NA,NA,NA,NA
2019-05-23,2019,143,367,uiefmiscanthus2_2019_05_23_115840.jpg,uiefmiscanthus2_IR_2019_05_23_115840.jpg,-0.41850,0.32780,-0.34211,0.11517,-0.33670,-0.30480,-0.23542,70.74820,NA,NA,NA,NA,NA
2019-05-26,2019,146,397,uiefmiscanthus2_2019_05_26_115805.jpg,uiefmiscanthus2_IR_2019_05_26_115805.jpg,-0.31760,0.33494,-0.32877,0.17596,-0.31450,-0.26420,-0.18714,71.27450,NA,NA,NA,NA,NA
2019-05-29,2019,149,417,uiefmiscanthus2_2019_05_29_115619.jpg,uiefmiscanthus2_IR_2019_05_29_115429.jpg,-0.29730,0.34290,-0.28492,0.19582,-0.26920,-0.22890,-0.13938,71.74330,NA,NA,NA,NA,NA
2019-06-01,2019,152,408,uiefmiscanthus2_2019_06_01_115936.jpg,uiefmiscanthus2_IR_2019_06_01_115936.jpg,-0.20790,0.34773,-0.21027,0.08771,-0.20580,-0.17553,-0.14004,72.08980,NA,NA,NA,NA,NA
2019-06-04,2019,155,383,uiefmiscanthus2_2019_06_04_115806.jpg,uiefmiscanthus2_IR_2019_06_04_115806.jpg,-0.13230,0.36206,-0.18159,0.08905,-0.19170,-0.14570,-0.10256,72.45190,NA,NA,NA,NA,NA
2019-06-07,2019,158,275,uiefmiscanthus2_2019_06_07_120102.jpg,uiefmiscanthus2_IR_2019_06_07_120102.jpg,-0.12980,0.37116,-0.11715,0.07602,-0.12660,-0.09750,-0.03434,72.75490,NA,NA,NA,NA,NA
2019-06-10,2019,161,326,uiefmiscanthus2_2019_06_10_115806.jpg,uiefmiscanthus2_IR_2019_06_10_115806.jpg,-0.13200,0.38410,-0.06173,0.10864,-0.06800,-0.01558,0.04750,73.03920,NA,NA,NA,NA,NA
2019-06-13,2019,164,93,uiefmiscanthus2_2019_06_13_115806.jpg,uiefmiscanthus2_IR_2019_06_13_115806.jpg,-0.71070,0.39150,-0.04357,0.16623,-0.03940,-0.01760,0.02964,73.17940,NA,NA,NA,NA,NA
2019-06-16,2019,167,149,uiefmiscanthus2_2019_06_16_120841.jpg,uiefmiscanthus2_IR_2019_06_16_121317.jpg,-0.26450,0.40446,-0.04313,0.11067,-0.03670,-0.00980,0.04262,73.29880,NA,NA,NA,NA,NA
2019-06-19,2019,170,165,uiefmiscanthus2_2019_06_19_115805.jpg,uiefmiscanthus2_IR_2019_06_19_115805.jpg,-0.09300,0.41144,0.00987,0.11709,0.00350,0.04190,0.12696,73.35570,NA,NA,NA,NA,NA
2019-06-22,2019,173,152,uiefmiscanthus2_2019_06_22_115954.jpg,uiefmiscanthus2_IR_2019_06_22_115954.jpg,0.01610,0.41539,-0.01937,0.13417,0.00745,0.04360,0.08107,73.37250,NA,NA,NA,NA,NA
2019-06-25,2019,176,282,uiefmiscanthus2_2019_06_25_120003.jpg,uiefmiscanthus2_IR_2019_06_25_120003.jpg,0.06820,0.41570,0.05226,0.13558,0.05770,0.08000,0.11044,73.33330,NA,NA,NA,NA,NA
2019-06-28,2019,179,219,uiefmiscanthus2_2019_06_28_115659.jpg,uiefmiscanthus2_IR_2019_06_28_115103.jpg,0.04860,0.41386,0.07825,0.07175,0.07760,0.10935,0.14792,73.20340,NA,NA,NA,NA,NA
2019-07-01,2019,182,148,uiefmiscanthus2_2019_07_01_120616.jpg,uiefmiscanthus2_IR_2019_07_01_120616.jpg,0.11790,0.42810,0.12269,0.05788,0.11770,0.15037,0.17195,72.90730,NA,NA,NA,NA,NA
2019-07-04,2019,185,257,uiefmiscanthus2_2019_07_04_112818.jpg,uiefmiscanthus2_IR_2019_07_04_112818.jpg,0.13060,0.43304,0.15899,0.09373,0.16620,0.19460,0.22774,72.69870,NA,NA,NA,NA,NA
2019-07-07,2019,188,238,uiefmiscanthus2_2019_07_07_120024.jpg,uiefmiscanthus2_IR_2019_07_07_115838.jpg,0.15970,0.43943,0.18831,0.14677,0.18335,0.22948,0.30611,72.49420,NA,NA,NA,NA,NA
2019-07-10,2019,191,266,uiefmiscanthus2_2019_07_10_090001.jpg,uiefmiscanthus2_IR_2019_07_10_090001.jpg,0.14370,0.43560,0.17412,0.18002,0.18005,0.22648,0.30780,72.00730,NA,NA,NA,NA,NA
2019-07-13,2019,194,97,uiefmiscanthus2_2019_07_13_103147.jpg,uiefmiscanthus2_IR_2019_07_13_103147.jpg,0.18310,0.42798,0.15826,0.06627,0.16200,0.18840,0.22398,71.86160,NA,NA,NA,NA,NA
2019-07-16,2019,197,280,uiefmiscanthus2_2019_07_16_120002.jpg,uiefmiscanthus2_IR_2019_07_16_120002.jpg,0.26390,0.43420,0.20378,0.13783,0.21425,0.27202,0.31370,71.42190,NA,NA,NA,NA,NA
2019-07-19,2019,200,56,uiefmiscanthus2_2019_07_18_180322.jpg,uiefmiscanthus2_IR_2019_07_18_180322.jpg,0.11260,0.42910,0.17354,0.11669,0.18225,0.21330,0.29565,64.80610,NA,NA,NA,NA,NA
2019-07-22,2019,203,0,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-25,2019,206,0,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-28,2019,209,0,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-31,2019,212,214,uiefmiscanthus2_2019_08_01_055805.jpg,uiefmiscanthus2_IR_2019_08_01_055805.jpg,0.09150,0.43514,0.21275,0.13049,0.22165,0.25790,0.33801,67.89230,NA,NA,NA,NA,NA
2019-08-03,2019,215,390,uiefmiscanthus2_2019_08_03_115911.jpg,uiefmiscanthus2_IR_2019_08_03_115911.jpg,0.25630,0.42456,0.18189,0.15009,0.20065,0.23628,0.27068,67.63440,NA,NA,NA,NA,NA
2019-08-06,2019,218,360,uiefmiscanthus2_2019_08_06_120027.jpg,uiefmiscanthus2_IR_2019_08_06_120027.jpg,0.23220,0.43415,0.18345,0.13815,0.17945,0.23900,0.28831,66.56660,NA,NA,NA,NA,NA
2019-08-09,2019,221,336,uiefmiscanthus2_2019_08_09_115918.jpg,uiefmiscanthus2_IR_2019_08_09_115918.jpg,0.24500,0.42395,0.18602,0.08253,0.20390,0.23112,0.24950,65.91940,NA,NA,NA,NA,NA
2019-08-12,2019,224,397,uiefmiscanthus2_2019_08_12_115835.jpg,uiefmiscanthus2_IR_2019_08_12_115835.jpg,0.18790,0.43944,0.23463,0.09414,0.24170,0.27820,0.31730,65.13570,NA,NA,NA,NA,NA
2019-08-15,2019,227,503,uiefmiscanthus2_2019_08_15_120028.jpg,uiefmiscanthus2_IR_2019_08_15_120028.jpg,0.34190,0.43130,0.21072,0.15254,0.21900,0.28035,0.31964,64.22540,NA,NA,NA,NA,NA
2019-08-18,2019,230,247,uiefmiscanthus2_2019_08_18_105036.jpg,uiefmiscanthus2_IR_2019_08_18_105036.jpg,0.24830,0.43466,0.20311,0.12889,0.22040,0.26620,0.30686,63.28240,NA,NA,NA,NA,NA
2019-08-21,2019,233,404,uiefmiscanthus2_2019_08_21_120014.jpg,uiefmiscanthus2_IR_2019_08_21_120014.jpg,0.27210,0.43710,0.21476,0.09509,0.22510,0.26058,0.30579,62.30430,NA,NA,NA,NA,NA
2019-08-24,2019,236,264,uiefmiscanthus2_2019_08_24_115919.jpg,uiefmiscanthus2_IR_2019_08_24_115919.jpg,0.30630,0.43110,0.21690,0.12448,0.22780,0.25920,0.31529,61.30340,NA,NA,NA,NA,NA
2019-08-27,2019,239,262,uiefmiscanthus2_2019_08_27_115946.jpg,uiefmiscanthus2_IR_2019_08_27_115946.jpg,0.28600,0.42787,0.18223,0.16524,0.20090,0.24212,0.28578,60.26120,NA,NA,NA,NA,NA
2019-08-30,2019,242,138,uiefmiscanthus2_2019_08_30_115805.jpg,uiefmiscanthus2_IR_2019_08_30_115805.jpg,0.27070,0.43156,0.20102,0.07261,0.21165,0.24775,0.27732,59.21380,NA,NA,NA,NA,NA
2019-09-02,2019,245,424,uiefmiscanthus2_2019_09_02_120154.jpg,uiefmiscanthus2_IR_2019_09_02_120713.jpg,0.31030,0.42890,0.19066,0.10793,0.21130,0.24855,0.27644,58.13730,NA,NA,NA,NA,NA
2019-09-05,2019,248,190,uiefmiscanthus2_2019_09_05_115842.jpg,uiefmiscanthus2_IR_2019_09_05_115842.jpg,0.19350,0.42611,0.19429,0.06619,0.20780,0.22820,0.24622,57.03920,NA,NA,NA,NA,NA
2019-09-08,2019,251,409,uiefmiscanthus2_2019_09_08_115806.jpg,uiefmiscanthus2_IR_2019_09_08_115806.jpg,0.21140,0.42670,0.17552,0.12155,0.18990,0.22370,0.26350,55.92390,NA,NA,NA,NA,NA
2019-09-11,2019,254,336,uiefmiscanthus2_2019_09_11_120051.jpg,uiefmiscanthus2_IR_2019_09_11_120340.jpg,0.32500,0.42250,0.15540,0.09784,0.16185,0.20520,0.24165,54.78570,NA,NA,NA,NA,NA
2019-09-14,2019,257,462,uiefmiscanthus2_2019_09_14_115930.jpg,uiefmiscanthus2_IR_2019_09_14_115930.jpg,0.20170,0.41870,0.14871,0.09129,0.15190,0.19493,0.21978,53.57110,NA,NA,NA,NA,NA
2019-09-17,2019,260,383,uiefmiscanthus2_2019_09_17_115921.jpg,uiefmiscanthus2_IR_2019_09_17_120322.jpg,0.13220,0.41790,0.15570,0.08482,0.16160,0.18830,0.23440,52.36510,NA,NA,NA,NA,NA
2019-09-20,2019,263,212,uiefmiscanthus2_2019_09_20_093603.jpg,uiefmiscanthus2_IR_2019_09_20_093302.jpg,0.14710,0.41730,0.12503,0.05047,0.12240,0.14722,0.17719,50.55510,NA,NA,NA,NA,NA
2019-09-23,2019,266,243,uiefmiscanthus2_2019_09_23_115805.jpg,uiefmiscanthus2_IR_2019_09_23_115805.jpg,0.11700,0.41418,0.11902,0.07489,0.11710,0.16165,0.20680,50.17670,NA,NA,NA,NA,NA
2019-09-26,2019,269,296,uiefmiscanthus2_2019_09_26_120025.jpg,uiefmiscanthus2_IR_2019_09_26_120025.jpg,0.13300,0.40085,0.07448,0.09146,0.08750,0.11760,0.15620,49.00980,NA,NA,NA,NA,NA
2019-09-29,2019,272,300,uiefmiscanthus2_2019_09_29_115819.jpg,uiefmiscanthus2_IR_2019_09_29_115819.jpg,0.13080,0.39602,0.08605,0.17711,0.08805,0.14580,0.25952,47.84250,NA,NA,NA,NA,NA
2019-10-02,2019,275,233,uiefmiscanthus2_2019_10_02_115919.jpg,uiefmiscanthus2_IR_2019_10_02_120708.jpg,0.38730,0.38258,0.06039,0.19505,0.04780,0.11500,0.29306,46.67790,NA,NA,NA,NA,NA
2019-10-05,2019,278,61,uiefmiscanthus2_2019_10_05_115805.jpg,uiefmiscanthus2_IR_2019_10_05_115805.jpg,0.17280,0.37350,0.08973,0.10877,0.07650,0.11780,0.17280,45.41530,NA,NA,NA,NA,NA
2019-10-08,2019,281,192,uiefmiscanthus2_2019_10_08_120029.jpg,uiefmiscanthus2_IR_2019_10_08_120029.jpg,0.10780,0.36220,0.09521,0.04453,0.09840,0.12308,0.14166,44.35030,NA,NA,NA,NA,NA
2019-10-11,2019,284,57,uiefmiscanthus2_2019_10_11_115805.jpg,uiefmiscanthus2_IR_2019_10_11_115805.jpg,0.11380,0.37090,0.07089,0.05184,0.07230,0.10170,0.13014,43.15330,NA,NA,NA,NA,NA
2019-10-14,2019,287,54,uiefmiscanthus2_2019_10_14_115805.jpg,uiefmiscanthus2_IR_2019_10_14_115805.jpg,0.11700,0.36182,0.03421,0.04956,0.03540,0.05702,0.11112,42.03800,NA,NA,NA,NA,NA
2019-10-17,2019,290,54,uiefmiscanthus2_2019_10_17_115805.jpg,uiefmiscanthus2_IR_2019_10_17_115805.jpg,0.08620,0.35224,0.04547,0.06707,0.05015,0.08557,0.12805,40.93680,NA,NA,NA,NA,NA
2019-10-20,2019,293,56,uiefmiscanthus2_2019_10_20_115805.jpg,uiefmiscanthus2_IR_2019_10_20_115805.jpg,0.41740,0.35105,-0.00774,0.18118,0.02770,0.05470,0.09805,39.85320,NA,NA,NA,NA,NA
2019-10-23,2019,296,54,uiefmiscanthus2_2019_10_23_115805.jpg,uiefmiscanthus2_IR_2019_10_23_115805.jpg,0.01350,0.33172,-0.04194,0.12188,-0.05030,-0.00558,0.03450,38.78970,NA,NA,NA,NA,NA
2019-10-26,2019,299,52,uiefmiscanthus2_2019_10_26_115805.jpg,uiefmiscanthus2_IR_2019_10_26_115805.jpg,-0.20380,0.32075,-0.14600,0.08197,-0.12920,-0.08975,-0.06971,37.74950,NA,NA,NA,NA,NA
2019-10-29,2019,302,51,uiefmiscanthus2_2019_10_29_115805.jpg,uiefmiscanthus2_IR_2019_10_29_115805.jpg,-0.20600,0.30020,-0.19579,0.04457,-0.19120,-0.16540,-0.14360,36.73580,NA,NA,NA,NA,NA
2019-11-01,2019,305,51,uiefmiscanthus2_2019_11_01_115805.jpg,uiefmiscanthus2_IR_2019_11_01_115805.jpg,-0.14740,0.31290,-0.18705,0.12924,-0.19620,-0.14175,-0.08840,35.75210,NA,NA,NA,NA,NA
2019-11-04,2019,308,50,uiefmiscanthus2_2019_11_04_115805.jpg,uiefmiscanthus2_IR_2019_11_04_115805.jpg,-0.26730,0.31950,-0.18910,0.10433,-0.20840,-0.15810,-0.08910,34.80110,NA,NA,NA,NA,NA
2019-11-07,2019,311,48,uiefmiscanthus2_2019_11_07_115805.jpg,uiefmiscanthus2_IR_2019_11_07_115805.jpg,-0.01770,0.31983,-0.25159,0.08416,-0.26775,-0.20448,-0.14234,33.88670,NA,NA,NA,NA,NA
2019-11-10,2019,314,48,uiefmiscanthus2_2019_11_10_115806.jpg,uiefmiscanthus2_IR_2019_11_10_115806.jpg,-0.20950,0.31996,-0.24891,0.06056,-0.24845,-0.21970,-0.17640,33.01140,NA,NA,NA,NA,NA
2019-11-13,2019,317,48,uiefmiscanthus2_2019_11_13_115805.jpg,uiefmiscanthus2_IR_2019_11_13_115805.jpg,-0.26400,0.31530,-0.22934,0.06470,-0.23910,-0.18288,-0.12860,32.17830,NA,NA,NA,NA,NA
2019-11-16,2019,320,48,uiefmiscanthus2_2019_11_16_115805.jpg,uiefmiscanthus2_IR_2019_11_16_115805.jpg,-0.19550,0.31665,-0.24596,0.04651,-0.25295,-0.21013,-0.18232,31.39010,NA,NA,NA,NA,NA
2019-11-19,2019,323,47,uiefmiscanthus2_2019_11_19_115806.jpg,uiefmiscanthus2_IR_2019_11_19_115806.jpg,-0.27760,0.30904,-0.24396,0.05463,-0.23600,-0.22215,-0.19760,30.64960,NA,NA,NA,NA,NA
2019-11-22,2019,326,45,uiefmiscanthus2_2019_11_22_115806.jpg,uiefmiscanthus2_IR_2019_11_22_115806.jpg,-0.29340,0.31086,-0.25799,0.05823,-0.25340,-0.22390,-0.19474,29.95910,NA,NA,NA,NA,NA
2019-11-25,2019,329,44,uiefmiscanthus2_2019_11_25_115805.jpg,uiefmiscanthus2_IR_2019_11_25_115805.jpg,-0.34170,0.31444,-0.27758,0.07287,-0.27490,-0.23597,-0.19216,29.32140,NA,NA,NA,NA,NA
2019-11-28,2019,332,42,uiefmiscanthus2_2019_11_28_115806.jpg,uiefmiscanthus2_IR_2019_11_28_115806.jpg,-0.32750,0.31467,-0.28411,0.02911,-0.28520,-0.27490,-0.26074,28.73910,NA,NA,NA,NA,NA
2019-12-01,2019,335,42,uiefmiscanthus2_2019_12_01_115806.jpg,uiefmiscanthus2_IR_2019_12_01_115806.jpg,-0.31080,0.30918,-0.30038,0.12040,-0.29235,-0.25995,-0.23931,28.21470,NA,NA,NA,NA,NA
2019-12-04,2019,338,42,uiefmiscanthus2_2019_12_04_115805.jpg,uiefmiscanthus2_IR_2019_12_04_115805.jpg,-0.35210,0.31848,-0.28103,0.05761,-0.27555,-0.23110,-0.21928,27.75010,NA,NA,NA,NA,NA
2019-12-07,2019,341,42,uiefmiscanthus2_2019_12_07_115805.jpg,uiefmiscanthus2_IR_2019_12_07_115805.jpg,-0.35130,0.31677,-0.29198,0.11339,-0.28580,-0.23910,-0.21721,27.36300,NA,NA,NA,NA,NA
2019-12-10,2019,344,42,uiefmiscanthus2_2019_12_10_115805.jpg,uiefmiscanthus2_IR_2019_12_10_115805.jpg,-0.35780,0.31819,-0.28695,0.06531,-0.28815,-0.25477,-0.20329,27.05790,NA,NA,NA,NA,NA
2019-12-13,2019,347,42,uiefmiscanthus2_2019_12_13_115806.jpg,uiefmiscanthus2_IR_2019_12_13_115806.jpg,-0.22560,0.31739,-0.29229,0.06072,-0.30195,-0.27368,-0.24660,26.81920,NA,NA,NA,NA,NA
2019-12-16,2019,350,42,uiefmiscanthus2_2019_12_16_115805.jpg,uiefmiscanthus2_IR_2019_12_16_115805.jpg,-0.29910,0.31257,-0.28591,0.04242,-0.29695,-0.27682,-0.22030,26.64770,NA,NA,NA,NA,NA
2019-12-19,2019,353,42,uiefmiscanthus2_2019_12_19_115806.jpg,uiefmiscanthus2_IR_2019_12_19_115806.jpg,-0.39870,0.31800,-0.28569,0.06823,-0.27070,-0.22848,-0.20277,26.54410,NA,NA,NA,NA,NA
2019-12-22,2019,356,42,uiefmiscanthus2_2019_12_22_115805.jpg,uiefmiscanthus2_IR_2019_12_22_115805.jpg,-0.38550,0.31940,-0.29931,0.07375,-0.32460,-0.23720,-0.21667,26.52350,NA,NA,NA,NA,NA
2019-12-25,2019,359,42,uiefmiscanthus2_2019_12_25_115805.jpg,uiefmiscanthus2_IR_2019_12_25_115805.jpg,-0.40430,0.32039,-0.31951,0.11132,-0.34265,-0.25283,-0.21809,26.60270,NA,NA,NA,NA,NA
2019-12-28,2019,362,42,uiefmiscanthus2_2019_12_28_115806.jpg,uiefmiscanthus2_IR_2019_12_28_115806.jpg,-0.40130,0.31276,-0.32338,0.05224,-0.32205,-0.29097,-0.27585,26.75010,NA,NA,NA,NA,NA
2019-12-31,2019,365,43,uiefmiscanthus2_2019_12_31_115805.jpg,uiefmiscanthus2_IR_2019_12_31_115805.jpg,-0.31280,0.32116,-0.31066,0.04196,-0.32140,-0.27590,-0.25276,26.96540,NA,NA,NA,NA,NA
2020-01-02,2020,2,30,uiefmiscanthus2_2020_01_02_115806.jpg,uiefmiscanthus2_IR_2020_01_02_115806.jpg,-0.26380,0.31671,-0.32399,0.05051,-0.31435,-0.29868,-0.27001,27.14610,NA,NA,NA,NA,NA
2020-01-05,2020,5,45,uiefmiscanthus2_2020_01_05_115806.jpg,uiefmiscanthus2_IR_2020_01_05_115806.jpg,-0.24570,0.32184,-0.30481,0.07376,-0.31530,-0.27160,-0.24690,27.47240,NA,NA,NA,NA,NA
2020-01-08,2020,8,45,uiefmiscanthus2_2020_01_08_115806.jpg,uiefmiscanthus2_IR_2020_01_08_115806.jpg,-0.38620,0.32156,-0.31451,0.05869,-0.32470,-0.26610,-0.23366,27.86370,NA,NA,NA,NA,NA
2020-01-11,2020,11,45,uiefmiscanthus2_2020_01_11_115805.jpg,uiefmiscanthus2_IR_2020_01_11_115805.jpg,-0.37540,0.31016,-0.33983,0.04605,-0.32900,-0.31420,-0.29398,28.31840,NA,NA,NA,NA,NA
2020-01-14,2020,14,45,uiefmiscanthus2_2020_01_14_115805.jpg,uiefmiscanthus2_IR_2020_01_14_115805.jpg,-0.33840,0.31156,-0.31462,0.04429,-0.31840,-0.29730,-0.26412,28.83500,NA,NA,NA,NA,NA
2020-01-17,2020,17,45,uiefmiscanthus2_2020_01_17_115806.jpg,uiefmiscanthus2_IR_2020_01_17_115806.jpg,-0.33750,0.32036,-0.33085,0.04465,-0.33540,-0.30460,-0.26202,29.41160,NA,NA,NA,NA,NA
2020-01-20,2020,20,45,uiefmiscanthus2_2020_01_20_115805.jpg,uiefmiscanthus2_IR_2020_01_20_115805.jpg,-0.31740,0.32116,-0.33769,0.11327,-0.32480,-0.30580,-0.27542,30.04600,NA,NA,NA,NA,NA
2020-01-23,2020,23,45,uiefmiscanthus2_2020_01_23_115805.jpg,uiefmiscanthus2_IR_2020_01_23_115805.jpg,-0.34800,0.31606,-0.32087,0.02560,-0.32020,-0.30580,-0.29546,30.73600,NA,NA,NA,NA,NA
2020-01-26,2020,26,48,uiefmiscanthus2_2020_01_26_115805.jpg,uiefmiscanthus2_IR_2020_01_26_115805.jpg,0.29000,0.32074,-0.30029,0.12366,-0.33240,-0.30930,-0.25461,31.47930,NA,NA,NA,NA,NA
2020-01-29,2020,29,48,uiefmiscanthus2_2020_01_29_115805.jpg,uiefmiscanthus2_IR_2020_01_29_115805.jpg,-0.34410,0.31555,-0.32876,0.01439,-0.33305,-0.32125,-0.30882,32.27280,NA,NA,NA,NA,NA
2020-02-01,2020,32,48,uiefmiscanthus2_2020_02_01_115805.jpg,uiefmiscanthus2_IR_2020_02_01_115805.jpg,-0.34660,0.32346,-0.32306,0.03845,-0.32595,-0.29668,-0.27169,33.11420,NA,NA,NA,NA,NA
2020-02-04,2020,35,48,uiefmiscanthus2_2020_02_04_115805.jpg,uiefmiscanthus2_IR_2020_02_04_115805.jpg,-0.37220,0.31932,-0.33994,0.04583,-0.34350,-0.31715,-0.30083,34.00010,NA,NA,NA,NA,NA
2020-02-07,2020,38,50,uiefmiscanthus2_2020_02_07_115805.jpg,uiefmiscanthus2_IR_2020_02_07_115805.jpg,-0.39440,0.32176,-0.34668,0.05268,-0.35590,-0.33625,-0.27046,34.92790,NA,NA,NA,NA,NA
2020-02-10,2020,41,51,uiefmiscanthus2_2020_02_10_115805.jpg,uiefmiscanthus2_IR_2020_02_10_115805.jpg,-0.28320,0.32050,-0.35383,0.06804,-0.34460,-0.31935,-0.29290,35.89450,NA,NA,NA,NA,NA
