#
# 3-day NDVI summary timeseries for tworfaa
#
# Site: tworfaa
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 31.4777
# Lon: -96.8882
# Elev: 167
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2025-10-01
# Creation Time: 12:43:57
# Update Date: 2025-10-01
# Update Time: 12:43:59
#
date,year,doy,image_count,midday_rgb_filename,midday_ir_filename,midday_ndvi,gcc_90,ndvi_mean,ndvi_std,ndvi_50,ndvi_75,ndvi_90,max_solar_elev,snow_flag,outlierflag_ndvi_mean,outlierflag_ndvi_50,outlierflag_ndvi_75,outlierflag_ndvi_90
2018-05-20,2018,140,72,tworfaa_2018_05_20_115805.jpg,tworfaa_IR_2018_05_20_115805.jpg,0.11160,0.44678,0.22042,0.08527,0.22155,0.26240,0.31152,78.77340,NA,NA,NA,NA,NA
2018-05-23,2018,143,73,tworfaa_2018_05_23_115806.jpg,tworfaa_IR_2018_05_23_115806.jpg,0.24410,0.44654,0.23823,0.13183,0.25520,0.30750,0.35888,79.35010,NA,NA,NA,NA,NA
2018-05-26,2018,146,75,tworfaa_2018_05_26_115806.jpg,tworfaa_IR_2018_05_26_115806.jpg,0.24800,0.44128,0.21691,0.08197,0.22610,0.26010,0.28582,79.87310,NA,NA,NA,NA,NA
2018-05-29,2018,149,75,tworfaa_2018_05_29_115806.jpg,tworfaa_IR_2018_05_29_115806.jpg,0.20090,0.42032,0.14413,0.14224,0.18340,0.21940,0.23966,80.34180,NA,NA,NA,NA,NA
2018-06-01,2018,152,75,tworfaa_2018_06_01_115806.jpg,tworfaa_IR_2018_06_01_115806.jpg,0.13730,0.42010,0.12401,0.06127,0.13840,0.15775,0.17506,80.75460,NA,NA,NA,NA,NA
2018-06-04,2018,155,64,tworfaa_2018_06_04_115805.jpg,tworfaa_IR_2018_06_04_115805.jpg,0.12440,0.41320,0.06876,0.09899,0.08290,0.11472,0.13640,81.10910,NA,NA,NA,NA,NA
2018-06-07,2018,158,50,tworfaa_2018_06_07_115805.jpg,tworfaa_IR_2018_06_07_115805.jpg,-0.60880,0.40579,0.06404,0.15825,0.07170,0.10553,0.13216,81.40370,NA,NA,NA,NA,NA
2018-06-10,2018,161,75,tworfaa_2018_06_10_115805.jpg,tworfaa_IR_2018_06_10_115805.jpg,-0.27900,0.40512,0.02385,0.14832,0.06040,0.09380,0.12946,81.63680,NA,NA,NA,NA,NA
2018-06-13,2018,164,75,tworfaa_2018_06_13_115806.jpg,tworfaa_IR_2018_06_13_115806.jpg,0.15430,0.39942,-0.00277,0.17337,0.03320,0.06780,0.12568,81.80690,NA,NA,NA,NA,NA
2018-06-16,2018,167,75,tworfaa_2018_06_16_115806.jpg,tworfaa_IR_2018_06_16_115806.jpg,-0.07540,0.39098,-0.02946,0.14431,-0.02070,0.02960,0.09870,81.91300,NA,NA,NA,NA,NA
2018-06-19,2018,170,75,tworfaa_2018_06_19_115805.jpg,tworfaa_IR_2018_06_19_115805.jpg,-0.08350,0.39350,-0.05970,0.09596,-0.06280,-0.03050,0.00606,81.95470,NA,NA,NA,NA,NA
2018-06-22,2018,173,75,tworfaa_2018_06_22_115805.jpg,tworfaa_IR_2018_06_22_115805.jpg,-0.10460,0.39024,-0.08761,0.08590,-0.09290,-0.04880,-0.03178,81.95410,NA,NA,NA,NA,NA
2018-06-25,2018,176,75,tworfaa_2018_06_25_115807.jpg,tworfaa_IR_2018_06_25_115807.jpg,-0.19350,0.36210,-0.16189,0.12920,-0.17100,-0.12605,-0.04244,81.90950,NA,NA,NA,NA,NA
2018-06-28,2018,179,75,tworfaa_2018_06_28_115805.jpg,tworfaa_IR_2018_06_28_115805.jpg,-0.27080,0.34656,-0.24180,0.18794,-0.22470,-0.18280,-0.08818,81.80140,NA,NA,NA,NA,NA
2018-07-01,2018,182,75,tworfaa_2018_07_01_115805.jpg,tworfaa_IR_2018_07_01_115805.jpg,-0.20530,0.33410,-0.27444,0.09317,-0.27110,-0.24520,-0.19482,81.63040,NA,NA,NA,NA,NA
2018-07-04,2018,185,75,tworfaa_2018_07_04_115805.jpg,tworfaa_IR_2018_07_04_115805.jpg,-0.16250,0.32852,-0.32889,0.09776,-0.33750,-0.29220,-0.22900,81.39780,NA,NA,NA,NA,NA
2018-07-07,2018,188,75,tworfaa_2018_07_07_115805.jpg,tworfaa_IR_2018_07_07_115805.jpg,-0.30680,0.33140,-0.33931,0.07829,-0.34150,-0.31555,-0.26540,81.10610,NA,NA,NA,NA,NA
2018-07-10,2018,191,75,tworfaa_2018_07_10_115806.jpg,tworfaa_IR_2018_07_10_115806.jpg,-0.31060,0.33720,-0.33203,0.10798,-0.33460,-0.29715,-0.25470,80.75560,NA,NA,NA,NA,NA
2018-07-13,2018,194,75,tworfaa_2018_07_13_115806.jpg,tworfaa_IR_2018_07_13_115806.jpg,-0.08050,0.33686,-0.33834,0.10641,-0.33440,-0.28765,-0.26756,80.34980,NA,NA,NA,NA,NA
2018-07-16,2018,197,73,tworfaa_2018_07_16_115805.jpg,tworfaa_IR_2018_07_16_115805.jpg,-0.39450,0.32858,-0.34196,0.06900,-0.32780,-0.29520,-0.27234,79.88950,NA,NA,NA,NA,NA
2018-07-19,2018,200,72,tworfaa_2018_07_19_115806.jpg,tworfaa_IR_2018_07_19_115806.jpg,-0.41640,0.32820,-0.33747,0.04989,-0.33760,-0.29320,-0.27881,79.37650,NA,NA,NA,NA,NA
2018-07-22,2018,203,72,tworfaa_2018_07_22_115806.jpg,tworfaa_IR_2018_07_22_115806.jpg,-0.36870,0.32909,-0.33311,0.06051,-0.34325,-0.29775,-0.26585,78.81410,NA,NA,NA,NA,NA
2018-07-25,2018,206,72,tworfaa_2018_07_25_115805.jpg,tworfaa_IR_2018_07_25_115805.jpg,-0.33940,0.33488,-0.35338,0.12108,-0.35600,-0.30867,-0.26473,78.20260,NA,NA,NA,NA,NA
2018-07-28,2018,209,72,tworfaa_2018_07_28_115806.jpg,tworfaa_IR_2018_07_28_115806.jpg,-0.34980,0.33819,-0.34640,0.10550,-0.34815,-0.30910,-0.21909,77.54430,NA,NA,NA,NA,NA
2018-07-31,2018,212,72,tworfaa_2018_07_31_115807.jpg,tworfaa_IR_2018_07_31_115807.jpg,-0.49770,0.33939,-0.36326,0.17606,-0.34990,-0.29045,-0.26004,76.84040,NA,NA,NA,NA,NA
2018-08-03,2018,215,72,tworfaa_2018_08_03_115806.jpg,tworfaa_IR_2018_08_03_115806.jpg,-0.28860,0.33770,-0.33481,0.13968,-0.34225,-0.28110,-0.24084,76.09320,NA,NA,NA,NA,NA
2018-08-06,2018,218,69,tworfaa_2018_08_06_115805.jpg,tworfaa_IR_2018_08_06_115805.jpg,-0.18520,0.34194,-0.38589,0.29301,-0.37100,-0.28580,-0.13420,75.30430,NA,NA,NA,NA,NA
2018-08-09,2018,221,69,tworfaa_2018_08_09_115806.jpg,tworfaa_IR_2018_08_09_115806.jpg,-0.31260,0.34146,-0.37548,0.15105,-0.36570,-0.32430,-0.26608,74.47470,NA,NA,NA,NA,NA
2018-08-12,2018,224,69,tworfaa_2018_08_12_115805.jpg,tworfaa_IR_2018_08_12_115805.jpg,-0.41190,0.34334,-0.39009,0.10920,-0.39570,-0.35940,-0.25908,73.60680,NA,NA,NA,NA,NA
2018-08-15,2018,227,69,tworfaa_2018_08_15_115805.jpg,tworfaa_IR_2018_08_15_115805.jpg,0.01150,0.34442,-0.38642,0.23617,-0.34620,-0.29770,-0.21028,72.70230,NA,NA,NA,NA,NA
2018-08-18,2018,230,69,tworfaa_2018_08_18_115806.jpg,tworfaa_IR_2018_08_18_115806.jpg,-0.28210,0.34880,-0.34528,0.12254,-0.33840,-0.30480,-0.24502,71.76300,NA,NA,NA,NA,NA
2018-08-21,2018,233,62,tworfaa_2018_08_21_115806.jpg,tworfaa_IR_2018_08_21_115806.jpg,-0.22950,0.35958,-0.26466,0.06797,-0.27035,-0.22792,-0.19347,70.79140,NA,NA,NA,NA,NA
2018-08-24,2018,236,69,tworfaa_2018_08_24_115805.jpg,tworfaa_IR_2018_08_24_115805.jpg,-0.12950,0.37364,-0.16429,0.09269,-0.17130,-0.12830,-0.07872,69.78980,NA,NA,NA,NA,NA
2018-08-27,2018,239,69,tworfaa_2018_08_27_115806.jpg,tworfaa_IR_2018_08_27_115806.jpg,-0.11340,0.38742,-0.13250,0.21055,-0.10980,-0.05550,-0.00162,68.75960,NA,NA,NA,NA,NA
2018-08-30,2018,242,69,tworfaa_2018_08_30_115805.jpg,tworfaa_IR_2018_08_30_115805.jpg,-0.07520,0.39580,-0.01809,0.08540,-0.03150,0.03340,0.06848,67.70330,NA,NA,NA,NA,NA
2018-09-02,2018,245,68,tworfaa_2018_09_02_115806.jpg,tworfaa_IR_2018_09_02_115806.jpg,0.10080,0.41145,-0.00214,0.11281,-0.01350,0.02930,0.11018,66.62290,NA,NA,NA,NA,NA
2018-09-05,2018,248,66,tworfaa_2018_09_05_115806.jpg,tworfaa_IR_2018_09_05_115806.jpg,-0.00900,0.42145,0.03632,0.08000,0.02115,0.05570,0.10965,65.52080,NA,NA,NA,NA,NA
2018-09-08,2018,251,65,tworfaa_2018_09_08_115806.jpg,tworfaa_IR_2018_09_08_115806.jpg,0.00400,0.43148,0.00473,0.11331,0.00760,0.04990,0.09648,64.39920,NA,NA,NA,NA,NA
2018-09-11,2018,254,63,tworfaa_2018_09_11_115806.jpg,tworfaa_IR_2018_09_11_115806.jpg,0.03710,0.42938,0.02720,0.08237,0.02490,0.05480,0.11128,63.26100,NA,NA,NA,NA,NA
2018-09-14,2018,257,63,tworfaa_2018_09_14_115805.jpg,tworfaa_IR_2018_09_14_115805.jpg,0.01340,0.42486,-0.01826,0.14602,-0.02050,0.04170,0.11794,62.10880,NA,NA,NA,NA,NA
2018-09-17,2018,260,63,tworfaa_2018_09_17_115806.jpg,tworfaa_IR_2018_09_17_115806.jpg,-0.18700,0.38682,-0.20604,0.15289,-0.20920,-0.13195,-0.03806,60.94530,NA,NA,NA,NA,NA
2018-09-20,2018,263,62,tworfaa_2018_09_20_115806.jpg,tworfaa_IR_2018_09_20_115806.jpg,-0.36970,0.34047,-0.30392,0.08451,-0.30745,-0.27022,-0.24404,59.77310,NA,NA,NA,NA,NA
2018-09-23,2018,266,63,tworfaa_2018_09_23_115806.jpg,tworfaa_IR_2018_09_23_115806.jpg,-0.35450,0.34538,-0.34356,0.03501,-0.34460,-0.32685,-0.30824,58.59530,NA,NA,NA,NA,NA
2018-09-26,2018,269,61,tworfaa_2018_09_26_115805.jpg,tworfaa_IR_2018_09_26_115805.jpg,-0.37310,0.34410,-0.39475,0.14587,-0.37500,-0.34580,-0.31330,57.41460,NA,NA,NA,NA,NA
2018-09-29,2018,272,60,tworfaa_2018_09_29_115806.jpg,tworfaa_IR_2018_09_29_115806.jpg,-0.42600,0.34040,-0.37663,0.07800,-0.36945,-0.34352,-0.29703,56.23380,NA,NA,NA,NA,NA
2018-10-02,2018,275,48,tworfaa_2018_10_02_115806.jpg,tworfaa_IR_2018_10_02_115806.jpg,-0.35660,0.34161,-0.36961,0.18627,-0.38420,-0.35633,-0.21808,54.66390,NA,NA,NA,NA,NA
2018-10-05,2018,278,59,tworfaa_2018_10_05_115806.jpg,tworfaa_IR_2018_10_05_115806.jpg,0.01490,0.34422,-0.40962,0.21136,-0.39080,-0.35765,-0.26688,53.88280,NA,NA,NA,NA,NA
2018-10-08,2018,281,60,tworfaa_2018_10_08_115806.jpg,tworfaa_IR_2018_10_08_115806.jpg,-0.49040,0.34894,-0.39079,0.11783,-0.37700,-0.33503,-0.28107,52.71900,NA,NA,NA,NA,NA
2018-10-11,2018,284,60,tworfaa_2018_10_11_115806.jpg,tworfaa_IR_2018_10_11_115806.jpg,-0.40380,0.34742,-0.38450,0.16212,-0.35920,-0.33408,-0.29097,51.56670,NA,NA,NA,NA,NA
2018-10-14,2018,287,40,tworfaa_2018_10_14_115805.jpg,tworfaa_IR_2018_10_14_115805.jpg,-0.32060,0.35382,-0.37953,0.10982,-0.37455,-0.34162,-0.23049,50.05390,NA,NA,NA,NA,NA
2018-10-17,2018,290,60,tworfaa_2018_10_17_115806.jpg,tworfaa_IR_2018_10_17_115806.jpg,-0.35450,0.35043,-0.34674,0.02635,-0.34705,-0.33377,-0.31383,49.31850,NA,NA,NA,NA,NA
2018-10-20,2018,293,39,tworfaa_2018_10_19_165805.jpg,tworfaa_IR_2018_10_19_165805.jpg,-0.35720,0.35406,-0.33641,0.04276,-0.33830,-0.30550,-0.29788,48.24410,NA,NA,NA,NA,NA
2018-10-23,2018,296,39,tworfaa_2018_10_23_115807.jpg,tworfaa_IR_2018_10_23_115807.jpg,-0.38150,0.35660,-0.33231,0.06066,-0.32730,-0.29870,-0.26942,46.84360,NA,NA,NA,NA,NA
2018-10-26,2018,299,45,tworfaa_2018_10_26_115806.jpg,tworfaa_IR_2018_10_26_115806.jpg,-0.33140,0.35844,-0.30316,0.03568,-0.30950,-0.28190,-0.25484,46.15810,NA,NA,NA,NA,NA
2018-10-29,2018,302,54,tworfaa_2018_10_29_115806.jpg,tworfaa_IR_2018_10_29_115806.jpg,-0.28960,0.35976,-0.28979,0.19504,-0.28490,-0.26328,-0.18392,45.15190,NA,NA,NA,NA,NA
2018-11-01,2018,305,54,tworfaa_2018_11_01_115806.jpg,tworfaa_IR_2018_11_01_115806.jpg,-0.32790,0.36271,-0.33008,0.13367,-0.29245,-0.27170,-0.24441,44.17430,NA,NA,NA,NA,NA
2018-11-04,2018,308,54,tworfaa_2018_11_04_115807.jpg,tworfaa_IR_2018_11_04_115807.jpg,-0.21180,0.36304,-0.27193,0.06877,-0.27350,-0.23200,-0.18661,43.22850,NA,NA,NA,NA,NA
2018-11-07,2018,311,54,tworfaa_2018_11_07_115805.jpg,tworfaa_IR_2018_11_07_115805.jpg,-0.24860,0.38108,-0.26648,0.05541,-0.26385,-0.22628,-0.20791,42.31740,NA,NA,NA,NA,NA
2018-11-10,2018,314,54,tworfaa_2018_11_10_115805.jpg,tworfaa_IR_2018_11_10_115805.jpg,-0.25590,0.37897,-0.22344,0.09183,-0.23195,-0.20365,-0.16596,41.44500,NA,NA,NA,NA,NA
2018-11-13,2018,317,54,tworfaa_2018_11_13_115806.jpg,tworfaa_IR_2018_11_13_115806.jpg,-0.21430,0.37687,-0.21863,0.06790,-0.21375,-0.19525,-0.17063,40.61360,NA,NA,NA,NA,NA
2018-11-16,2018,320,54,tworfaa_2018_11_16_115805.jpg,tworfaa_IR_2018_11_16_115805.jpg,-0.19130,0.37554,-0.20543,0.13399,-0.18770,-0.16612,-0.13142,39.82660,NA,NA,NA,NA,NA
2018-11-19,2018,323,54,tworfaa_2018_11_19_115806.jpg,tworfaa_IR_2018_11_19_115806.jpg,-0.19980,0.37607,-0.20756,0.05979,-0.20675,-0.17357,-0.13735,39.08690,NA,NA,NA,NA,NA
2018-11-22,2018,326,52,tworfaa_2018_11_22_115806.jpg,tworfaa_IR_2018_11_22_115806.jpg,-0.15860,0.37760,-0.18268,0.09457,-0.16965,-0.13765,-0.10132,38.40480,NA,NA,NA,NA,NA
2018-11-25,2018,329,49,tworfaa_2018_11_25_115806.jpg,tworfaa_IR_2018_11_25_115806.jpg,-0.15810,0.37822,-0.15759,0.04556,-0.16270,-0.15150,-0.10094,37.79490,NA,NA,NA,NA,NA
2018-11-28,2018,332,48,tworfaa_2018_11_28_115806.jpg,tworfaa_IR_2018_11_28_115806.jpg,-0.23900,0.37946,-0.13570,0.09065,-0.12850,-0.10320,-0.07210,37.24260,NA,NA,NA,NA,NA
2018-12-01,2018,335,48,tworfaa_2018_12_01_115805.jpg,tworfaa_IR_2018_12_01_115805.jpg,-0.10320,0.38863,-0.10866,0.06031,-0.11825,-0.05883,-0.03751,36.75000,NA,NA,NA,NA,NA
2018-12-04,2018,338,48,tworfaa_2018_12_04_115806.jpg,tworfaa_IR_2018_12_04_115806.jpg,-0.10370,0.38516,-0.09858,0.06277,-0.09915,-0.06077,-0.01714,36.31880,NA,NA,NA,NA,NA
2018-12-07,2018,341,48,tworfaa_2018_12_07_115805.jpg,tworfaa_IR_2018_12_07_115805.jpg,-0.18100,0.39466,-0.13495,0.05077,-0.13605,-0.10215,-0.07677,35.95130,NA,NA,NA,NA,NA
2018-12-10,2018,344,48,tworfaa_2018_12_10_115805.jpg,tworfaa_IR_2018_12_10_115805.jpg,-0.05610,0.38955,-0.06382,0.07237,-0.06750,-0.01678,0.01208,35.64840,NA,NA,NA,NA,NA
2018-12-13,2018,347,48,tworfaa_2018_12_13_115805.jpg,tworfaa_IR_2018_12_13_115805.jpg,-0.10760,0.39913,-0.09469,0.13907,-0.08805,-0.05207,-0.02982,35.41120,NA,NA,NA,NA,NA
2018-12-16,2018,350,48,tworfaa_2018_12_16_115806.jpg,tworfaa_IR_2018_12_16_115806.jpg,0.00280,0.39828,-0.02802,0.04417,-0.03780,0.00175,0.02397,35.24130,NA,NA,NA,NA,NA
2018-12-19,2018,353,51,tworfaa_2018_12_19_115805.jpg,tworfaa_IR_2018_12_19_115805.jpg,-0.04800,0.40680,-0.04031,0.05536,-0.04690,-0.01100,0.03270,35.13900,NA,NA,NA,NA,NA
2018-12-22,2018,356,50,tworfaa_2018_12_22_115806.jpg,tworfaa_IR_2018_12_22_115806.jpg,0.03350,0.40304,-0.00830,0.08154,0.02170,0.04880,0.08105,35.11990,NA,NA,NA,NA,NA
2018-12-25,2018,359,51,tworfaa_2018_12_25_115805.jpg,tworfaa_IR_2018_12_25_115805.jpg,0.01450,0.42440,-0.01980,0.07182,0.00220,0.02580,0.05280,35.19940,NA,NA,NA,NA,NA
2018-12-28,2018,362,43,tworfaa_2018_12_28_115805.jpg,tworfaa_IR_2018_12_28_115805.jpg,-0.00930,0.41640,-0.00749,0.07083,-0.00070,0.03320,0.06308,35.34670,NA,NA,NA,NA,NA
2018-12-31,2018,365,51,tworfaa_2018_12_31_115806.jpg,tworfaa_IR_2018_12_31_115806.jpg,-0.14320,0.42230,-0.00748,0.05600,0.00500,0.02930,0.04300,35.56160,NA,NA,NA,NA,NA
2019-01-02,2019,2,34,tworfaa_2019_01_02_115807.jpg,tworfaa_IR_2019_01_02_115807.jpg,-0.17240,0.41878,-0.07947,0.11192,-0.05770,-0.00502,0.01643,35.74180,NA,NA,NA,NA,NA
2019-01-05,2019,5,51,tworfaa_2019_01_05_115807.jpg,tworfaa_IR_2019_01_05_115807.jpg,0.07780,0.41260,0.00483,0.07810,0.02740,0.04580,0.07090,36.06720,NA,NA,NA,NA,NA
2019-01-08,2019,8,51,tworfaa_2019_01_08_115805.jpg,tworfaa_IR_2019_01_08_115805.jpg,0.08830,0.42220,0.01210,0.07670,0.02830,0.05400,0.08830,36.45750,NA,NA,NA,NA,NA
2019-01-11,2019,11,51,tworfaa_2019_01_11_115805.jpg,tworfaa_IR_2019_01_11_115805.jpg,0.07750,0.42400,0.03162,0.05360,0.04070,0.05915,0.07750,36.91100,NA,NA,NA,NA,NA
2019-01-14,2019,14,51,tworfaa_2019_01_14_115805.jpg,tworfaa_IR_2019_01_14_115805.jpg,0.02160,0.41700,0.02514,0.06306,0.03600,0.05745,0.07520,37.42640,NA,NA,NA,NA,NA
2019-01-17,2019,17,51,tworfaa_2019_01_17_115805.jpg,tworfaa_IR_2019_01_17_115805.jpg,0.09610,0.42480,0.03041,0.05339,0.03100,0.06880,0.09440,38.00200,NA,NA,NA,NA,NA
2019-01-20,2019,20,51,tworfaa_2019_01_20_115805.jpg,tworfaa_IR_2019_01_20_115805.jpg,0.06030,0.41330,0.06689,0.07531,0.07020,0.11250,0.15950,38.63520,NA,NA,NA,NA,NA
2019-01-23,2019,23,52,tworfaa_2019_01_23_115806.jpg,tworfaa_IR_2019_01_23_115806.jpg,0.10230,0.42613,0.07312,0.06817,0.08795,0.12130,0.14300,39.32380,NA,NA,NA,NA,NA
2019-01-26,2019,26,38,tworfaa_2019_01_26_115805.jpg,tworfaa_IR_2019_01_26_115805.jpg,-0.00900,0.41807,0.02714,0.08610,0.04475,0.08540,0.12893,40.06620,NA,NA,NA,NA,NA
2019-01-29,2019,29,54,tworfaa_2019_01_29_115805.jpg,tworfaa_IR_2019_01_29_115805.jpg,0.26190,0.41559,0.08937,0.11808,0.10565,0.15022,0.19479,40.85890,NA,NA,NA,NA,NA
2019-02-01,2019,32,54,tworfaa_2019_02_01_115806.jpg,tworfaa_IR_2019_02_01_115806.jpg,0.14370,0.43020,0.07968,0.08551,0.09815,0.12605,0.15724,41.70000,NA,NA,NA,NA,NA
2019-02-04,2019,35,54,tworfaa_2019_02_04_115805.jpg,tworfaa_IR_2019_02_04_115805.jpg,0.09080,0.44542,0.10066,0.10932,0.11560,0.16132,0.19507,42.58640,NA,NA,NA,NA,NA
2019-02-07,2019,38,54,tworfaa_2019_02_07_115806.jpg,tworfaa_IR_2019_02_07_115806.jpg,0.10190,0.45260,0.11239,0.05165,0.11020,0.14580,0.16931,43.51550,NA,NA,NA,NA,NA
2019-02-10,2019,41,54,tworfaa_2019_02_10_115805.jpg,tworfaa_IR_2019_02_10_115805.jpg,0.01580,0.44374,0.02917,0.04105,0.03045,0.06362,0.07450,44.48340,NA,NA,NA,NA,NA
2019-02-13,2019,44,54,tworfaa_2019_02_13_115806.jpg,tworfaa_IR_2019_02_13_115806.jpg,0.16380,0.43118,0.11557,0.08415,0.12595,0.16805,0.21762,45.48830,NA,NA,NA,NA,NA
2019-02-16,2019,47,51,tworfaa_2019_02_16_115806.jpg,tworfaa_IR_2019_02_16_115806.jpg,0.12550,0.43520,0.13202,0.06775,0.12550,0.14955,0.23450,46.52560,NA,NA,NA,NA,NA
2019-02-19,2019,50,56,tworfaa_2019_02_19_115806.jpg,tworfaa_IR_2019_02_19_115806.jpg,0.04430,0.42940,0.12011,0.08547,0.11880,0.16405,0.22035,47.59340,NA,NA,NA,NA,NA
2019-02-22,2019,53,58,tworfaa_2019_02_22_115806.jpg,tworfaa_IR_2019_02_22_115806.jpg,0.10660,0.43741,0.12494,0.06731,0.13895,0.16230,0.18234,48.68780,NA,NA,NA,NA,NA
2019-02-25,2019,56,60,tworfaa_2019_02_25_115805.jpg,tworfaa_IR_2019_02_25_115805.jpg,0.16020,0.43983,0.16898,0.06205,0.16475,0.21075,0.26933,49.80610,NA,NA,NA,NA,NA
2019-02-28,2019,59,60,tworfaa_2019_02_28_115807.jpg,tworfaa_IR_2019_02_28_115807.jpg,0.13950,0.44030,0.13875,0.03554,0.13920,0.16157,0.17711,50.94480,NA,NA,NA,NA,NA
2019-03-03,2019,62,60,tworfaa_2019_03_03_115805.jpg,tworfaa_IR_2019_03_03_115805.jpg,0.16370,0.43690,0.09802,0.07154,0.10135,0.12998,0.14988,52.10150,NA,NA,NA,NA,NA
2019-03-06,2019,65,59,tworfaa_2019_03_06_115807.jpg,tworfaa_IR_2019_03_06_115807.jpg,0.08170,0.43226,0.07796,0.07522,0.08170,0.12035,0.17878,53.27190,NA,NA,NA,NA,NA
2019-03-09,2019,68,56,tworfaa_2019_03_09_115805.jpg,tworfaa_IR_2019_03_09_115805.jpg,0.18170,0.44845,0.13517,0.08883,0.15675,0.17683,0.20665,54.45350,NA,NA,NA,NA,NA
2019-03-12,2019,71,60,tworfaa_2019_03_12_115806.jpg,tworfaa_IR_2019_03_12_115806.jpg,0.10800,0.45052,0.14400,0.05440,0.14965,0.18138,0.19976,55.64300,NA,NA,NA,NA,NA
2019-03-15,2019,74,61,tworfaa_2019_03_15_115805.jpg,tworfaa_IR_2019_03_15_115805.jpg,0.14980,0.43100,0.16480,0.10249,0.16780,0.20390,0.26720,56.83740,NA,NA,NA,NA,NA
2019-03-18,2019,77,63,tworfaa_2019_03_18_115806.jpg,tworfaa_IR_2019_03_18_115806.jpg,0.19770,0.42938,0.19343,0.09142,0.19770,0.25360,0.31832,58.03250,NA,NA,NA,NA,NA
2019-03-21,2019,80,63,tworfaa_2019_03_21_115805.jpg,tworfaa_IR_2019_03_21_115805.jpg,0.10760,0.37750,-0.04081,0.09396,-0.03800,0.01640,0.08914,59.22620,NA,NA,NA,NA,NA
2019-03-24,2019,83,63,tworfaa_2019_03_24_115806.jpg,tworfaa_IR_2019_03_24_115806.jpg,-0.12860,0.35768,-0.16377,0.07779,-0.16080,-0.12160,-0.05820,60.41570,NA,NA,NA,NA,NA
