#
# 3-day NDVI summary timeseries for NEON.D05.TREE.DP1.00033
#
# Site: NEON.D05.TREE.DP1.00033
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 45.49373
# Lon: -89.58572
# Elev: 474
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2025-10-01
# Creation Time: 11:51:00
# Update Date: 2025-10-01
# Update Time: 11:51:03
#
date,year,doy,image_count,midday_rgb_filename,midday_ir_filename,midday_ndvi,gcc_90,ndvi_mean,ndvi_std,ndvi_50,ndvi_75,ndvi_90,max_solar_elev,snow_flag,outlierflag_ndvi_mean,outlierflag_ndvi_50,outlierflag_ndvi_75,outlierflag_ndvi_90
2016-12-15,2016,350,36,NEON.D05.TREE.DP1.00033_2016_12_15_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2016_12_15_120006.jpg,-0.24970,0.34510,-0.25799,0.02463,-0.26360,-0.24265,-0.21850,21.22230,NA,NA,NA,NA,NA
2016-12-18,2016,353,72,NEON.D05.TREE.DP1.00033_2016_12_18_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2016_12_18_120006.jpg,-0.25290,0.34518,-0.25155,0.05469,-0.24865,-0.22232,-0.18274,21.15330,NA,NA,NA,NA,NA
2016-12-21,2016,356,72,NEON.D05.TREE.DP1.00033_2016_12_21_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2016_12_21_120006.jpg,-0.27060,0.34650,-0.24621,0.11416,-0.23635,-0.20877,-0.18582,21.11420,NA,NA,NA,NA,NA
2016-12-24,2016,359,72,NEON.D05.TREE.DP1.00033_2016_12_24_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2016_12_24_120006.jpg,-0.27140,0.34678,-0.26659,0.04734,-0.26620,-0.23702,-0.20466,21.18250,NA,NA,NA,NA,NA
2016-12-27,2016,362,74,NEON.D05.TREE.DP1.00033_2016_12_27_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2016_12_27_120006.jpg,-0.20670,0.34617,-0.24986,0.22781,-0.20450,-0.18575,-0.16024,21.31930,NA,NA,NA,NA,NA
2016-12-30,2016,365,75,NEON.D05.TREE.DP1.00033_2016_12_30_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2016_12_30_120005.jpg,-0.20680,0.34480,-0.20996,0.08358,-0.19790,-0.16930,-0.15944,21.52400,NA,NA,NA,NA,NA
2017-01-02,2017,2,75,NEON.D05.TREE.DP1.00033_2017_01_02_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_02_120005.jpg,-0.20550,0.34630,-0.22321,0.03451,-0.22350,-0.20090,-0.18416,21.79610,NA,NA,NA,NA,NA
2017-01-05,2017,5,75,NEON.D05.TREE.DP1.00033_2017_01_05_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_05_120005.jpg,-0.24140,0.34320,-0.22224,0.04782,-0.21830,-0.20175,-0.17476,22.13440,NA,NA,NA,NA,NA
2017-01-08,2017,8,61,NEON.D05.TREE.DP1.00033_2017_01_08_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_08_120006.jpg,-0.20870,0.34440,-0.22702,0.14383,-0.21730,-0.20000,-0.17770,22.53760,NA,NA,NA,NA,NA
2017-01-11,2017,11,33,NEON.D05.TREE.DP1.00033_2017_01_11_114505.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_11_114505.jpg,-0.33180,0.34970,-0.31492,0.06921,-0.31020,-0.28370,-0.23574,22.68040,NA,NA,NA,NA,NA
2017-01-14,2017,14,36,NEON.D05.TREE.DP1.00033_2017_01_14_113005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_14_113005.jpg,-0.24290,0.34425,-0.25110,0.06379,-0.25825,-0.23655,-0.21360,23.53850,NA,NA,NA,NA,NA
2017-01-17,2017,17,11,NEON.D05.TREE.DP1.00033_2017_01_17_093005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_17_093005.jpg,-0.17300,0.34570,-0.22568,0.05989,-0.21660,-0.20555,-0.17300,23.73200,NA,NA,NA,NA,NA
2017-01-20,2017,20,23,NEON.D05.TREE.DP1.00033_2017_01_20_121506.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_20_121506.jpg,-0.43070,0.34548,-0.37343,0.05394,-0.37100,-0.33895,-0.30292,24.79470,NA,NA,NA,NA,NA
2017-01-23,2017,23,39,NEON.D05.TREE.DP1.00033_2017_01_23_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_23_120005.jpg,-0.40960,0.34624,-0.41347,0.03274,-0.41660,-0.40215,-0.36382,25.50540,NA,NA,NA,NA,NA
2017-01-26,2017,26,47,NEON.D05.TREE.DP1.00033_2017_01_26_114505.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_26_114505.jpg,-0.33660,0.34700,-0.40101,0.11303,-0.38580,-0.34180,-0.32202,26.26750,NA,NA,NA,NA,NA
2017-01-29,2017,29,59,NEON.D05.TREE.DP1.00033_2017_01_29_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_01_29_120006.jpg,-0.46520,0.34454,-0.42478,0.04810,-0.41480,-0.39995,-0.37924,26.94760,NA,NA,NA,NA,NA
2017-02-01,2017,32,85,NEON.D05.TREE.DP1.00033_2017_02_01_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_01_120005.jpg,-0.34280,0.34376,-0.32975,0.07948,-0.32880,-0.30220,-0.27920,27.93510,NA,NA,NA,NA,NA
2017-02-04,2017,35,91,NEON.D05.TREE.DP1.00033_2017_02_04_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_04_120005.jpg,-0.42520,0.34360,-0.39215,0.12831,-0.37890,-0.35605,-0.33390,28.83470,NA,NA,NA,NA,NA
2017-02-07,2017,38,61,NEON.D05.TREE.DP1.00033_2017_02_06_160006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_06_160006.jpg,-0.39350,0.34360,-0.40303,0.07972,-0.39770,-0.36670,-0.33530,29.77410,NA,NA,NA,NA,NA
2017-02-10,2017,41,94,NEON.D05.TREE.DP1.00033_2017_02_10_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_10_120006.jpg,-0.39250,0.34470,-0.38966,0.06192,-0.40245,-0.37305,-0.31103,30.75040,NA,NA,NA,NA,NA
2017-02-13,2017,44,98,NEON.D05.TREE.DP1.00033_2017_02_13_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_13_120005.jpg,-0.34290,0.34440,-0.42357,0.24816,-0.40745,-0.34373,-0.31132,31.76040,NA,NA,NA,NA,NA
2017-02-16,2017,47,99,NEON.D05.TREE.DP1.00033_2017_02_16_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_16_120005.jpg,-0.35750,0.34520,-0.43037,0.06743,-0.43140,-0.40070,-0.34400,32.80130,NA,NA,NA,NA,NA
2017-02-19,2017,50,101,NEON.D05.TREE.DP1.00033_2017_02_19_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_19_120006.jpg,-0.49050,0.34560,-0.41221,0.07038,-0.41660,-0.38080,-0.32080,33.86980,NA,NA,NA,NA,NA
2017-02-22,2017,53,104,NEON.D05.TREE.DP1.00033_2017_02_22_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_22_120006.jpg,-0.47480,0.34480,-0.38619,0.12317,-0.36825,-0.33772,-0.29355,34.96290,NA,NA,NA,NA,NA
2017-02-25,2017,56,98,NEON.D05.TREE.DP1.00033_2017_02_25_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_25_120005.jpg,-0.34760,0.34399,-0.33054,0.11886,-0.32035,-0.29615,-0.27032,36.07730,NA,NA,NA,NA,NA
2017-02-28,2017,59,92,NEON.D05.TREE.DP1.00033_2017_02_28_114505.jpg,NEON.D05.TREE.DP1.00033_IR_2017_02_28_114505.jpg,-0.49580,0.34457,-0.36040,0.05859,-0.35580,-0.31977,-0.29520,37.20980,NA,NA,NA,NA,NA
2017-03-03,2017,62,110,NEON.D05.TREE.DP1.00033_2017_03_03_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_03_120005.jpg,-0.41410,0.34320,-0.36832,0.12437,-0.37615,-0.31703,-0.23821,38.35700,NA,NA,NA,NA,NA
2017-03-06,2017,65,113,NEON.D05.TREE.DP1.00033_2017_03_06_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_06_120006.jpg,-0.30460,0.34400,-0.34972,0.22657,-0.33040,-0.25810,-0.21606,39.51600,NA,NA,NA,NA,NA
2017-03-09,2017,68,114,NEON.D05.TREE.DP1.00033_2017_03_09_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_09_120006.jpg,-0.17230,0.34357,-0.31702,0.21558,-0.30820,-0.26660,-0.20558,40.68340,NA,NA,NA,NA,NA
2017-03-12,2017,71,114,NEON.D05.TREE.DP1.00033_2017_03_12_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_12_120006.jpg,-0.32860,0.34350,-0.31404,0.07894,-0.31335,-0.27085,-0.24497,41.85670,NA,NA,NA,NA,NA
2017-03-15,2017,74,120,NEON.D05.TREE.DP1.00033_2017_03_15_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_15_120005.jpg,-0.40060,0.34350,-0.31670,0.08764,-0.31540,-0.28120,-0.24730,43.04080,NA,NA,NA,NA,NA
2017-03-18,2017,77,120,NEON.D05.TREE.DP1.00033_2017_03_18_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_18_120006.jpg,-0.29350,0.34621,-0.32871,0.06288,-0.33310,-0.29545,-0.24854,44.23140,NA,NA,NA,NA,NA
2017-03-21,2017,80,40,NEON.D05.TREE.DP1.00033_2017_03_20_170005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_20_170005.jpg,-0.28320,0.34432,-0.27369,0.07024,-0.26980,-0.24948,-0.21708,44.62790,NA,NA,NA,NA,NA
2017-03-24,2017,83,0,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-27,2017,86,72,NEON.D05.TREE.DP1.00033_2017_03_27_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_27_120005.jpg,-0.29150,0.34420,-0.29809,0.05107,-0.29020,-0.26925,-0.24982,47.78190,NA,NA,NA,NA,NA
2017-03-30,2017,89,128,NEON.D05.TREE.DP1.00033_2017_03_30_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_03_30_120006.jpg,-0.30540,0.34420,-0.30040,0.04318,-0.29150,-0.26958,-0.25848,48.94880,NA,NA,NA,NA,NA
2017-04-02,2017,92,129,NEON.D05.TREE.DP1.00033_2017_04_02_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_02_120006.jpg,-0.27420,0.34460,-0.27075,0.10358,-0.27420,-0.21860,-0.17598,50.10270,NA,NA,NA,NA,NA
2017-04-05,2017,95,130,NEON.D05.TREE.DP1.00033_2017_04_05_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_05_120005.jpg,-0.27520,0.34310,-0.27483,0.05347,-0.26495,-0.24138,-0.21829,51.24090,NA,NA,NA,NA,NA
2017-04-08,2017,98,135,NEON.D05.TREE.DP1.00033_2017_04_08_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_08_120006.jpg,-0.29890,0.34470,-0.34060,0.17402,-0.30760,-0.28230,-0.24394,52.36080,NA,NA,NA,NA,NA
2017-04-11,2017,101,135,NEON.D05.TREE.DP1.00033_2017_04_11_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_11_120006.jpg,-0.43490,0.34496,-0.37907,0.18162,-0.36050,-0.27230,-0.21110,53.45990,NA,NA,NA,NA,NA
2017-04-14,2017,104,136,NEON.D05.TREE.DP1.00033_2017_04_14_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_14_120006.jpg,-0.26520,0.34445,-0.27150,0.06156,-0.27540,-0.24602,-0.18065,54.53610,NA,NA,NA,NA,NA
2017-04-17,2017,107,139,NEON.D05.TREE.DP1.00033_2017_04_17_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_17_120006.jpg,-0.17250,0.34270,-0.28198,0.18300,-0.27830,-0.23555,-0.16858,55.58700,NA,NA,NA,NA,NA
2017-04-20,2017,110,141,NEON.D05.TREE.DP1.00033_2017_04_20_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_20_120006.jpg,-0.13090,0.34130,-0.25034,0.07198,-0.25150,-0.21360,-0.16650,56.61020,NA,NA,NA,NA,NA
2017-04-23,2017,113,137,NEON.D05.TREE.DP1.00033_2017_04_23_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_23_120005.jpg,-0.30670,0.34274,-0.27128,0.06379,-0.26760,-0.22970,-0.20706,57.60340,NA,NA,NA,NA,NA
2017-04-26,2017,116,144,NEON.D05.TREE.DP1.00033_2017_04_26_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_26_120005.jpg,-0.13740,0.34920,-0.25318,0.08395,-0.25160,-0.19978,-0.13865,58.56440,NA,NA,NA,NA,NA
2017-04-29,2017,119,144,NEON.D05.TREE.DP1.00033_2017_04_29_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_04_29_120006.jpg,-0.21670,0.34740,-0.25931,0.04469,-0.25840,-0.23505,-0.22169,59.49060,NA,NA,NA,NA,NA
2017-05-02,2017,122,141,NEON.D05.TREE.DP1.00033_2017_05_02_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_02_120006.jpg,-0.19260,0.34770,-0.21186,0.08325,-0.21230,-0.17020,-0.12990,60.37980,NA,NA,NA,NA,NA
2017-05-05,2017,125,145,NEON.D05.TREE.DP1.00033_2017_05_05_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_05_120005.jpg,-0.20870,0.34916,-0.23912,0.16996,-0.22290,-0.18950,-0.15328,61.22980,NA,NA,NA,NA,NA
2017-05-08,2017,128,147,NEON.D05.TREE.DP1.00033_2017_05_08_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_08_120006.jpg,-0.14900,0.35194,-0.24103,0.04534,-0.23900,-0.21550,-0.19524,62.03810,NA,NA,NA,NA,NA
2017-05-11,2017,131,146,NEON.D05.TREE.DP1.00033_2017_05_11_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_11_120006.jpg,-0.22620,0.35640,-0.21557,0.13554,-0.20905,-0.17805,-0.13695,62.80290,NA,NA,NA,NA,NA
2017-05-14,2017,134,148,NEON.D05.TREE.DP1.00033_2017_05_14_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_14_120006.jpg,-0.09630,0.38551,-0.14383,0.08403,-0.14755,-0.11048,-0.07227,63.52230,NA,NA,NA,NA,NA
2017-05-17,2017,137,150,NEON.D05.TREE.DP1.00033_2017_05_17_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_17_120006.jpg,0.07310,0.41520,-0.00054,0.11211,0.03190,0.06073,0.08085,64.19430,NA,NA,NA,NA,NA
2017-05-20,2017,140,152,NEON.D05.TREE.DP1.00033_2017_05_20_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_20_120006.jpg,0.01780,0.41307,0.03505,0.40117,0.07160,0.09668,0.11192,64.81700,NA,NA,NA,NA,NA
2017-05-23,2017,143,153,NEON.D05.TREE.DP1.00033_2017_05_23_120006.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_23_120006.jpg,0.15480,0.42028,0.10471,0.06804,0.11170,0.12540,0.14378,65.38840,NA,NA,NA,NA,NA
2017-05-26,2017,146,153,NEON.D05.TREE.DP1.00033_2017_05_26_120005.jpg,NEON.D05.TREE.DP1.00033_IR_2017_05_26_120005.jpg,0.19660,0.43998,0.16776,0.09242,0.16740,0.20620,0.24218,65.90620,NA,NA,NA,NA,NA
